base_topology,labeling_id,circuit_family,logical_qubits,optimization_level,transpiler_seed,output_two_qubit_depth,baseline_two_qubit_depth,two_qubit_depth_penalty
line_27,stored,ghz_chain,12,1,22,11,11,1.0
line_27,stored,ghz_chain,12,1,33,11,11,1.0
line_27,stored,ghz_chain,12,1,44,11,11,1.0
line_27,stored,ghz_chain,12,1,55,11,11,1.0
line_27,stored,ghz_chain,12,3,11,11,11,1.0
line_27,stored,ghz_chain,12,3,22,11,11,1.0
line_27,stored,ghz_chain,12,3,33,11,11,1.0
line_27,stored,ghz_chain,12,3,44,11,11,1.0
line_27,stored,ghz_chain,12,3,55,11,11,1.0
line_27,stored,ghz_chain,16,0,11,236,15,15.733333333333333
line_27,stored,ghz_chain,16,0,22,248,15,16.533333333333335
line_27,stored,ghz_chain,16,0,33,234,15,15.6
line_27,stored,ghz_chain,16,0,44,227,15,15.133333333333333
line_27,stored,ghz_chain,16,0,55,225,15,15.0
line_27,stored,ghz_chain,16,1,11,15,15,1.0
line_27,stored,ghz_chain,16,1,22,15,15,1.0
line_27,stored,ghz_chain,16,1,33,15,15,1.0
line_27,stored,ghz_chain,16,1,44,15,15,1.0
line_27,stored,ghz_chain,16,1,55,15,15,1.0
line_27,stored,ghz_chain,16,3,11,15,15,1.0
line_27,stored,ghz_chain,16,3,22,15,15,1.0
line_27,stored,ghz_chain,16,3,33,15,15,1.0
line_27,stored,ghz_chain,16,3,44,15,15,1.0
line_27,stored,ghz_chain,16,3,55,15,15,1.0
line_27,stored,ghz_chain,20,0,11,288,19,15.157894736842104
line_27,stored,ghz_chain,20,0,22,303,19,15.947368421052632
line_27,stored,ghz_chain,20,0,33,274,19,14.421052631578947
line_27,stored,ghz_chain,20,0,44,288,19,15.157894736842104
line_27,stored,ghz_chain,20,0,55,298,19,15.68421052631579
line_27,stored,ghz_chain,20,1,11,19,19,1.0
line_27,stored,ghz_chain,20,1,22,19,19,1.0
line_27,stored,ghz_chain,20,1,33,19,19,1.0
line_27,stored,ghz_chain,20,1,44,19,19,1.0
line_27,stored,ghz_chain,20,1,55,19,19,1.0
line_27,stored,ghz_chain,20,3,11,19,19,1.0
line_27,stored,ghz_chain,20,3,22,19,19,1.0
line_27,stored,ghz_chain,20,3,33,19,19,1.0
line_27,stored,ghz_chain,20,3,44,19,19,1.0
line_27,stored,ghz_chain,20,3,55,19,19,1.0
line_27,stored,ghz_chain,24,0,11,358,23,15.565217391304348
line_27,stored,ghz_chain,24,0,22,361,23,15.695652173913043
line_27,stored,ghz_chain,24,0,33,353,23,15.347826086956522
line_27,stored,ghz_chain,24,0,44,392,23,17.043478260869566
line_27,stored,ghz_chain,24,0,55,385,23,16.73913043478261
line_27,stored,ghz_chain,24,1,11,23,23,1.0
line_27,stored,ghz_chain,24,1,22,23,23,1.0
line_27,stored,ghz_chain,24,1,33,23,23,1.0
line_27,stored,ghz_chain,24,1,44,23,23,1.0
line_27,stored,ghz_chain,24,1,55,23,23,1.0
line_27,stored,ghz_chain,24,3,11,23,23,1.0
line_27,stored,ghz_chain,24,3,22,23,23,1.0
line_27,stored,ghz_chain,24,3,33,23,23,1.0
line_27,stored,ghz_chain,24,3,44,23,23,1.0
line_27,stored,ghz_chain,24,3,55,23,23,1.0
line_27,stored,ghz_star,4,0,11,41,3,13.666666666666666
line_27,stored,ghz_star,4,0,22,44,3,14.666666666666666
line_27,stored,ghz_star,4,0,33,33,3,11.0
line_27,stored,ghz_star,4,0,44,33,3,11.0
line_27,stored,ghz_star,4,0,55,33,3,11.0
line_27,stored,ghz_star,4,1,11,6,3,2.0
line_27,stored,ghz_star,4,1,22,5,3,1.6666666666666667
line_27,stored,ghz_star,4,1,33,6,3,2.0
line_27,stored,ghz_star,4,1,44,6,3,2.0
line_27,stored,ghz_star,4,1,55,5,3,1.6666666666666667
line_27,stored,ghz_star,4,3,11,4,3,1.3333333333333333
line_27,stored,ghz_star,4,3,22,5,3,1.6666666666666667
line_27,stored,ghz_star,4,3,33,4,3,1.3333333333333333
line_27,stored,ghz_star,4,3,44,4,3,1.3333333333333333
line_27,stored,ghz_star,4,3,55,5,3,1.6666666666666667
line_27,stored,ghz_star,8,0,11,92,7,13.142857142857142
line_27,stored,ghz_star,8,0,22,93,7,13.285714285714286
line_27,stored,ghz_star,8,0,33,91,7,13.0
line_27,stored,ghz_star,8,0,44,82,7,11.714285714285714
line_27,stored,ghz_star,8,0,55,76,7,10.857142857142858
line_27,stored,ghz_star,8,1,11,22,7,3.142857142857143
line_27,stored,ghz_star,8,1,22,19,7,2.7142857142857144
line_27,stored,ghz_star,8,1,33,28,7,4.0
line_27,stored,ghz_star,8,1,44,28,7,4.0
line_27,stored,ghz_star,8,1,55,25,7,3.5714285714285716
line_27,stored,ghz_star,8,3,11,19,7,2.7142857142857144
line_27,stored,ghz_star,8,3,22,20,7,2.857142857142857
line_27,stored,ghz_star,8,3,33,20,7,2.857142857142857
line_27,stored,ghz_star,8,3,44,20,7,2.857142857142857
line_27,stored,ghz_star,8,3,55,20,7,2.857142857142857
line_27,stored,ghz_star,12,0,11,135,11,12.272727272727273
line_27,stored,ghz_star,12,0,22,157,11,14.272727272727273
line_27,stored,ghz_star,12,0,33,152,11,13.818181818181818
line_27,stored,ghz_star,12,0,44,164,11,14.909090909090908
line_27,stored,ghz_star,12,0,55,143,11,13.0
line_27,stored,ghz_star,12,1,11,44,11,4.0
line_27,stored,ghz_star,12,1,22,40,11,3.6363636363636362
line_27,stored,ghz_star,12,1,33,43,11,3.909090909090909
line_27,stored,ghz_star,12,1,44,39,11,3.5454545454545454
line_27,stored,ghz_star,12,1,55,40,11,3.6363636363636362
line_27,stored,ghz_star,12,3,11,36,11,3.272727272727273
line_27,stored,ghz_star,12,3,22,35,11,3.1818181818181817
line_27,stored,ghz_star,12,3,33,34,11,3.090909090909091
line_27,stored,ghz_star,12,3,44,34,11,3.090909090909091
line_27,stored,ghz_star,12,3,55,35,11,3.1818181818181817
line_27,stored,ghz_star,16,0,11,225,15,15.0
line_27,stored,ghz_star,16,0,22,246,15,16.4
line_27,stored,ghz_star,16,0,33,224,15,14.933333333333334
line_27,stored,ghz_star,16,0,44,216,15,14.4
line_27,stored,ghz_star,16,0,55,188,15,12.533333333333333
line_27,stored,ghz_star,16,1,11,83,15,5.533333333333333
line_27,stored,ghz_star,16,1,22,74,15,4.933333333333334
line_27,stored,ghz_star,16,1,33,83,15,5.533333333333333
line_27,stored,ghz_star,16,1,44,83,15,5.533333333333333
line_27,stored,ghz_star,16,1,55,82,15,5.466666666666667
line_27,stored,ghz_star,16,3,11,72,15,4.8
line_27,stored,ghz_star,16,3,22,62,15,4.133333333333334
line_27,stored,ghz_star,16,3,33,68,15,4.533333333333333
line_27,stored,ghz_star,16,3,44,60,15,4.0
line_27,stored,ghz_star,16,3,55,79,15,5.266666666666667
line_27,stored,ghz_star,20,0,11,292,19,15.368421052631579
line_27,stored,ghz_star,20,0,22,310,19,16.31578947368421
line_27,stored,ghz_star,20,0,33,270,19,14.210526315789474
line_27,stored,ghz_star,20,0,44,280,19,14.736842105263158
line_27,stored,ghz_star,20,0,55,277,19,14.578947368421053
line_27,stored,ghz_star,20,1,11,117,19,6.157894736842105
line_27,stored,ghz_star,20,1,22,114,19,6.0
line_27,stored,ghz_star,20,1,33,113,19,5.947368421052632
line_27,stored,ghz_star,20,1,44,110,19,5.7894736842105265
line_27,stored,ghz_star,20,1,55,113,19,5.947368421052632
line_27,stored,ghz_star,20,3,11,101,19,5.315789473684211
line_27,stored,ghz_star,20,3,22,103,19,5.421052631578948
line_27,stored,ghz_star,20,3,33,83,19,4.368421052631579
line_27,stored,ghz_star,20,3,44,85,19,4.473684210526316
line_27,stored,ghz_star,20,3,55,98,19,5.157894736842105
line_27,stored,ghz_star,24,0,11,348,23,15.130434782608695
line_27,stored,ghz_star,24,0,22,374,23,16.26086956521739
line_27,stored,ghz_star,24,0,33,301,23,13.08695652173913
line_27,stored,ghz_star,24,0,44,344,23,14.956521739130435
line_27,stored,ghz_star,24,0,55,341,23,14.826086956521738
line_27,stored,ghz_star,24,1,11,141,23,6.130434782608695
line_27,stored,ghz_star,24,1,22,141,23,6.130434782608695
line_27,stored,ghz_star,24,1,33,141,23,6.130434782608695
line_27,stored,ghz_star,24,1,44,142,23,6.173913043478261
line_27,stored,ghz_star,24,1,55,141,23,6.130434782608695
line_27,stored,ghz_star,24,3,11,120,23,5.217391304347826
line_27,stored,ghz_star,24,3,22,125,23,5.434782608695652
line_27,stored,ghz_star,24,3,33,113,23,4.913043478260869
line_27,stored,ghz_star,24,3,44,125,23,5.434782608695652
line_27,stored,ghz_star,24,3,55,125,23,5.434782608695652
line_27,stored,efficient_su2,4,0,11,51,8,6.375
line_27,stored,efficient_su2,4,0,22,62,8,7.75
line_27,stored,efficient_su2,4,0,33,67,8,8.375
line_27,stored,efficient_su2,4,0,44,63,8,7.875
line_27,stored,efficient_su2,4,0,55,68,8,8.5
line_27,stored,efficient_su2,4,1,11,17,8,2.125
line_27,stored,efficient_su2,4,1,22,17,8,2.125
line_27,stored,efficient_su2,4,1,33,16,8,2.0
line_27,stored,efficient_su2,4,1,44,16,8,2.0
line_27,stored,efficient_su2,4,1,55,17,8,2.125
line_27,stored,efficient_su2,4,3,11,17,8,2.125
line_27,stored,efficient_su2,4,3,22,16,8,2.0
line_27,stored,efficient_su2,4,3,33,14,8,1.75
line_27,stored,efficient_su2,4,3,44,14,8,1.75
line_27,stored,efficient_su2,4,3,55,14,8,1.75
line_27,stored,efficient_su2,8,0,11,140,16,8.75
line_27,stored,efficient_su2,8,0,22,196,16,12.25
line_27,stored,efficient_su2,8,0,33,178,16,11.125
line_27,stored,efficient_su2,8,0,44,187,16,11.6875
line_27,stored,efficient_su2,8,0,55,178,16,11.125
line_27,stored,efficient_su2,8,1,11,50,16,3.125
line_27,stored,efficient_su2,8,1,22,50,16,3.125
line_27,stored,efficient_su2,8,1,33,50,16,3.125
line_27,stored,efficient_su2,8,1,44,50,16,3.125
line_27,stored,efficient_su2,8,1,55,50,16,3.125
line_27,stored,efficient_su2,8,3,11,46,16,2.875
line_27,stored,efficient_su2,8,3,22,46,16,2.875
line_27,stored,efficient_su2,8,3,33,46,16,2.875
line_27,stored,efficient_su2,8,3,44,46,16,2.875
line_27,stored,efficient_su2,8,3,55,46,16,2.875
line_27,stored,efficient_su2,12,0,11,241,24,10.041666666666666
line_27,stored,efficient_su2,12,0,22,306,24,12.75
line_27,stored,efficient_su2,12,0,33,288,24,12.0
line_27,stored,efficient_su2,12,0,44,278,24,11.583333333333334
line_27,stored,efficient_su2,12,0,55,296,24,12.333333333333334
line_27,stored,efficient_su2,12,1,11,82,24,3.4166666666666665
line_27,stored,efficient_su2,12,1,22,82,24,3.4166666666666665
line_27,stored,efficient_su2,12,1,33,82,24,3.4166666666666665
line_27,stored,efficient_su2,12,1,44,82,24,3.4166666666666665
line_27,stored,efficient_su2,12,1,55,82,24,3.4166666666666665
line_27,stored,efficient_su2,12,3,11,78,24,3.25
line_27,stored,efficient_su2,12,3,22,78,24,3.25
line_27,stored,efficient_su2,12,3,33,78,24,3.25
line_27,stored,efficient_su2,12,3,44,78,24,3.25
line_27,stored,efficient_su2,12,3,55,78,24,3.25
line_27,stored,efficient_su2,16,0,11,409,32,12.78125
line_27,stored,efficient_su2,16,0,22,436,32,13.625
line_27,stored,efficient_su2,16,0,33,434,32,13.5625
line_27,stored,efficient_su2,16,0,44,407,32,12.71875
line_27,stored,efficient_su2,16,0,55,408,32,12.75
line_27,stored,efficient_su2,16,1,11,114,32,3.5625
line_27,stored,efficient_su2,16,1,22,114,32,3.5625
line_27,stored,efficient_su2,16,1,33,114,32,3.5625
line_27,stored,efficient_su2,16,1,44,114,32,3.5625
line_27,stored,efficient_su2,16,1,55,114,32,3.5625
line_27,stored,efficient_su2,16,3,11,110,32,3.4375
line_27,stored,efficient_su2,16,3,22,110,32,3.4375
line_27,stored,efficient_su2,16,3,33,110,32,3.4375
line_27,stored,efficient_su2,16,3,44,110,32,3.4375
line_27,stored,efficient_su2,16,3,55,110,32,3.4375
line_27,stored,efficient_su2,20,0,11,586,40,14.65
line_27,stored,efficient_su2,20,0,22,538,40,13.45
line_27,stored,efficient_su2,20,0,33,536,40,13.4
line_27,stored,efficient_su2,20,0,44,526,40,13.15
line_27,stored,efficient_su2,20,0,55,456,40,11.4
line_27,stored,efficient_su2,20,1,11,154,40,3.85
line_27,stored,efficient_su2,20,1,22,154,40,3.85
line_27,stored,efficient_su2,20,1,33,154,40,3.85
line_27,stored,efficient_su2,20,1,44,154,40,3.85
line_27,stored,efficient_su2,20,1,55,154,40,3.85
line_27,stored,efficient_su2,20,3,11,146,40,3.65
line_27,stored,efficient_su2,20,3,22,146,40,3.65
line_27,stored,efficient_su2,20,3,33,146,40,3.65
line_27,stored,efficient_su2,20,3,44,146,40,3.65
line_27,stored,efficient_su2,20,3,55,146,40,3.65
line_27,stored,efficient_su2,24,0,11,678,48,14.125
line_27,stored,efficient_su2,24,0,22,681,48,14.1875
line_27,stored,efficient_su2,24,0,33,735,48,15.3125
line_27,stored,efficient_su2,24,0,44,738,48,15.375
line_27,stored,efficient_su2,24,0,55,666,48,13.875
line_27,stored,efficient_su2,24,1,11,186,48,3.875
line_27,stored,efficient_su2,24,1,22,186,48,3.875
line_27,stored,efficient_su2,24,1,33,186,48,3.875
line_27,stored,efficient_su2,24,1,44,186,48,3.875
line_27,stored,efficient_su2,24,1,55,186,48,3.875
line_27,stored,efficient_su2,24,3,11,178,48,3.7083333333333335
line_27,stored,efficient_su2,24,3,22,178,48,3.7083333333333335
line_27,stored,efficient_su2,24,3,33,178,48,3.7083333333333335
line_27,stored,efficient_su2,24,3,44,178,48,3.7083333333333335
line_27,stored,efficient_su2,24,3,55,178,48,3.7083333333333335
line_27,r00,qft,4,0,11,69,10,6.9
line_27,r00,qft,4,0,22,75,10,7.5
line_27,r00,qft,4,0,33,64,10,6.4
line_27,r00,qft,4,0,44,64,10,6.4
line_27,r00,qft,4,0,55,67,10,6.7
line_27,r00,qft,4,1,11,19,10,1.9
line_27,r00,qft,4,1,22,19,10,1.9
line_27,r00,qft,4,1,33,19,10,1.9
line_27,r00,qft,4,1,44,19,10,1.9
line_27,r00,qft,4,1,55,19,10,1.9
line_27,r00,qft,4,3,11,15,10,1.5
line_27,r00,qft,4,3,22,17,10,1.7
line_27,r00,qft,4,3,33,17,10,1.7
line_27,r00,qft,4,3,44,17,10,1.7
line_27,r00,qft,4,3,55,17,10,1.7
line_27,r00,qft,8,0,11,168,26,6.461538461538462
line_27,r00,qft,8,0,22,152,26,5.846153846153846
line_27,r00,qft,8,0,33,160,26,6.153846153846154
line_27,r00,qft,8,0,44,149,26,5.730769230769231
line_27,r00,qft,8,0,55,174,26,6.6923076923076925
line_27,r00,qft,8,1,11,63,26,2.423076923076923
line_27,r00,qft,8,1,22,63,26,2.423076923076923
line_27,r00,qft,8,1,33,63,26,2.423076923076923
line_27,r00,qft,8,1,44,63,26,2.423076923076923
line_27,r00,qft,8,1,55,65,26,2.5
line_27,r00,qft,8,3,11,52,26,2.0
line_27,r00,qft,8,3,22,52,26,2.0
line_27,r00,qft,8,3,33,57,26,2.1923076923076925
line_27,r00,qft,8,3,44,49,26,1.8846153846153846
line_27,r00,qft,8,3,55,49,26,1.8846153846153846
line_27,r00,qft,12,0,11,301,42,7.166666666666667
line_27,r00,qft,12,0,22,295,42,7.023809523809524
line_27,r00,qft,12,0,33,295,42,7.023809523809524
line_27,r00,qft,12,0,44,280,42,6.666666666666667
line_27,r00,qft,12,0,55,265,42,6.309523809523809
line_27,r00,qft,12,1,11,118,42,2.8095238095238093
line_27,r00,qft,12,1,22,115,42,2.738095238095238
line_27,r00,qft,12,1,33,115,42,2.738095238095238
line_27,r00,qft,12,1,44,126,42,3.0
line_27,r00,qft,12,1,55,117,42,2.7857142857142856
line_27,r00,qft,12,3,11,91,42,2.1666666666666665
line_27,r00,qft,12,3,22,91,42,2.1666666666666665
line_27,r00,qft,12,3,33,94,42,2.238095238095238
line_27,r00,qft,12,3,44,94,42,2.238095238095238
line_27,r00,qft,12,3,55,94,42,2.238095238095238
line_27,r00,qft,16,0,11,440,58,7.586206896551724
line_27,r00,qft,16,0,22,463,58,7.982758620689655
line_27,r00,qft,16,0,33,529,58,9.120689655172415
line_27,r00,qft,16,0,44,490,58,8.448275862068966
line_27,r00,qft,16,0,55,537,58,9.258620689655173
line_27,r00,qft,16,1,11,163,58,2.810344827586207
line_27,r00,qft,16,1,22,171,58,2.9482758620689653
line_27,r00,qft,16,1,33,187,58,3.2241379310344827
line_27,r00,qft,16,1,44,171,58,2.9482758620689653
line_27,r00,qft,16,1,55,171,58,2.9482758620689653
line_27,r00,qft,16,3,11,135,58,2.3275862068965516
line_27,r00,qft,16,3,22,131,58,2.2586206896551726
line_27,r00,qft,16,3,33,125,58,2.1551724137931036
line_27,r00,qft,16,3,44,118,58,2.0344827586206895
line_27,r00,qft,16,3,55,115,58,1.9827586206896552
line_27,r00,qft,20,0,11,622,74,8.405405405405405
line_27,r00,qft,20,0,22,578,74,7.8108108108108105
line_27,r00,qft,20,0,33,570,74,7.702702702702703
line_27,r00,qft,20,0,44,720,74,9.72972972972973
line_27,r00,qft,20,0,55,612,74,8.27027027027027
line_27,r00,qft,20,1,11,214,74,2.891891891891892
line_27,r00,qft,20,1,22,230,74,3.108108108108108
line_27,r00,qft,20,1,33,234,74,3.1621621621621623
line_27,r00,qft,20,1,44,211,74,2.8513513513513513
line_27,r00,qft,20,1,55,221,74,2.9864864864864864
line_27,r00,qft,20,3,11,156,74,2.108108108108108
line_27,r00,qft,20,3,22,161,74,2.175675675675676
line_27,r00,qft,20,3,33,177,74,2.391891891891892
line_27,r00,qft,20,3,44,167,74,2.2567567567567566
line_27,r00,qft,20,3,55,166,74,2.2432432432432434
line_27,r00,qft,24,0,11,837,90,9.3
line_27,r00,qft,24,0,22,726,90,8.066666666666666
line_27,r00,qft,24,0,33,829,90,9.21111111111111
line_27,r00,qft,24,0,44,708,90,7.866666666666666
line_27,r00,qft,24,0,55,708,90,7.866666666666666
line_27,r00,qft,24,1,11,269,90,2.988888888888889
line_27,r00,qft,24,1,22,267,90,2.966666666666667
line_27,r00,qft,24,1,33,248,90,2.7555555555555555
line_27,r00,qft,24,1,44,259,90,2.8777777777777778
line_27,r00,qft,24,1,55,278,90,3.088888888888889
line_27,r00,qft,24,3,11,210,90,2.3333333333333335
line_27,r00,qft,24,3,22,193,90,2.1444444444444444
line_27,r00,qft,24,3,33,192,90,2.1333333333333333
line_27,r00,qft,24,3,44,212,90,2.3555555555555556
line_27,r00,qft,24,3,55,198,90,2.2
line_27,r00,ghz_chain,4,0,11,41,3,13.666666666666666
line_27,r00,ghz_chain,4,0,22,47,3,15.666666666666666
line_27,r00,ghz_chain,4,0,33,38,3,12.666666666666666
line_27,r00,ghz_chain,4,0,44,43,3,14.333333333333334
line_27,r00,ghz_chain,4,0,55,41,3,13.666666666666666
line_27,r00,ghz_chain,4,1,11,3,3,1.0
line_27,r00,ghz_chain,4,1,22,3,3,1.0
line_27,r00,ghz_chain,4,1,33,3,3,1.0
line_27,r00,ghz_chain,4,1,44,3,3,1.0
line_27,r00,ghz_chain,4,1,55,3,3,1.0
line_27,r00,ghz_chain,4,3,11,3,3,1.0
line_27,r00,ghz_chain,4,3,22,3,3,1.0
line_27,r00,ghz_chain,4,3,33,3,3,1.0
line_27,r00,ghz_chain,4,3,44,3,3,1.0
line_27,r00,ghz_chain,4,3,55,3,3,1.0
line_27,r00,ghz_chain,8,0,11,70,7,10.0
line_27,r00,ghz_chain,8,0,22,91,7,13.0
line_27,r00,ghz_chain,8,0,33,87,7,12.428571428571429
line_27,r00,ghz_chain,8,0,44,92,7,13.142857142857142
line_27,r00,ghz_chain,8,0,55,75,7,10.714285714285714
line_27,r00,ghz_chain,8,1,11,7,7,1.0
line_27,r00,ghz_chain,8,1,22,7,7,1.0
line_27,r00,ghz_chain,8,1,33,7,7,1.0
line_27,r00,ghz_chain,8,1,44,7,7,1.0
line_27,r00,ghz_chain,8,1,55,7,7,1.0
line_27,r00,ghz_chain,8,3,11,7,7,1.0
line_27,r00,ghz_chain,8,3,22,7,7,1.0
line_27,r00,ghz_chain,8,3,33,7,7,1.0
line_27,r00,ghz_chain,8,3,44,7,7,1.0
line_27,r00,ghz_chain,8,3,55,7,7,1.0
line_27,r00,ghz_chain,12,0,11,93,11,8.454545454545455
line_27,r00,ghz_chain,12,0,22,134,11,12.181818181818182
line_27,r00,ghz_chain,12,0,33,142,11,12.909090909090908
line_27,r00,ghz_chain,12,0,44,120,11,10.909090909090908
line_27,r00,ghz_chain,12,0,55,123,11,11.181818181818182
line_27,r00,ghz_chain,12,1,11,11,11,1.0
line_27,r00,ghz_chain,12,1,22,11,11,1.0
line_27,r00,ghz_chain,12,1,33,11,11,1.0
line_27,r00,ghz_chain,12,1,44,11,11,1.0
line_27,r00,ghz_chain,12,1,55,11,11,1.0
line_27,r00,ghz_chain,12,3,11,11,11,1.0
line_27,r00,ghz_chain,12,3,22,11,11,1.0
line_27,r00,ghz_chain,12,3,33,11,11,1.0
line_27,r00,ghz_chain,12,3,44,11,11,1.0
line_27,r00,ghz_chain,12,3,55,11,11,1.0
line_27,r00,ghz_chain,16,0,11,154,15,10.266666666666667
line_27,r00,ghz_chain,16,0,22,201,15,13.4
line_27,r00,ghz_chain,16,0,33,181,15,12.066666666666666
line_27,r00,ghz_chain,16,0,44,178,15,11.866666666666667
line_27,r00,ghz_chain,16,0,55,198,15,13.2
line_27,r00,ghz_chain,16,1,11,15,15,1.0
line_27,r00,ghz_chain,16,1,22,15,15,1.0
line_27,r00,ghz_chain,16,1,33,15,15,1.0
line_27,r00,ghz_chain,16,1,44,15,15,1.0
line_27,r00,ghz_chain,16,1,55,15,15,1.0
line_27,r00,ghz_chain,16,3,11,15,15,1.0
line_27,r00,ghz_chain,16,3,22,15,15,1.0
line_27,r00,ghz_chain,16,3,33,15,15,1.0
line_27,r00,ghz_chain,16,3,44,15,15,1.0
line_27,r00,ghz_chain,16,3,55,15,15,1.0
line_27,r00,ghz_chain,20,0,11,250,19,13.157894736842104
line_27,r00,ghz_chain,20,0,22,253,19,13.31578947368421
line_27,r00,ghz_chain,20,0,33,242,19,12.736842105263158
line_27,r00,ghz_chain,20,0,44,233,19,12.263157894736842
line_27,r00,ghz_chain,20,0,55,259,19,13.631578947368421
line_27,r00,ghz_chain,20,1,11,19,19,1.0
line_27,r00,ghz_chain,20,1,22,19,19,1.0
line_27,r00,ghz_chain,20,1,33,19,19,1.0
line_27,r00,ghz_chain,20,1,44,19,19,1.0
line_27,r00,ghz_chain,20,1,55,19,19,1.0
line_27,r00,ghz_chain,20,3,11,19,19,1.0
line_27,r00,ghz_chain,20,3,22,19,19,1.0
line_27,r00,ghz_chain,20,3,33,19,19,1.0
line_27,r00,ghz_chain,20,3,44,19,19,1.0
line_27,r00,ghz_chain,20,3,55,19,19,1.0
line_27,r00,ghz_chain,24,0,11,279,23,12.130434782608695
line_27,r00,ghz_chain,24,0,22,317,23,13.782608695652174
line_27,r00,ghz_chain,24,0,33,288,23,12.521739130434783
line_27,r00,ghz_chain,24,0,44,282,23,12.26086956521739
line_27,r00,ghz_chain,24,0,55,335,23,14.565217391304348
line_27,r00,ghz_chain,24,1,11,23,23,1.0
line_27,r00,ghz_chain,24,1,22,23,23,1.0
line_27,r00,ghz_chain,24,1,33,23,23,1.0
line_27,r00,ghz_chain,24,1,44,23,23,1.0
line_27,r00,ghz_chain,24,1,55,23,23,1.0
line_27,r00,ghz_chain,24,3,11,23,23,1.0
line_27,r00,ghz_chain,24,3,22,23,23,1.0
line_27,r00,ghz_chain,24,3,33,23,23,1.0
line_27,r00,ghz_chain,24,3,44,23,23,1.0
line_27,r00,ghz_chain,24,3,55,23,23,1.0
line_27,r00,ghz_star,4,0,11,41,3,13.666666666666666
line_27,r00,ghz_star,4,0,22,44,3,14.666666666666666
line_27,r00,ghz_star,4,0,33,37,3,12.333333333333334
line_27,r00,ghz_star,4,0,44,40,3,13.333333333333334
line_27,r00,ghz_star,4,0,55,38,3,12.666666666666666
line_27,r00,ghz_star,4,1,11,6,3,2.0
line_27,r00,ghz_star,4,1,22,6,3,2.0
line_27,r00,ghz_star,4,1,33,6,3,2.0
line_27,r00,ghz_star,4,1,44,6,3,2.0
line_27,r00,ghz_star,4,1,55,5,3,1.6666666666666667
line_27,r00,ghz_star,4,3,11,4,3,1.3333333333333333
line_27,r00,ghz_star,4,3,22,6,3,2.0
line_27,r00,ghz_star,4,3,33,6,3,2.0
line_27,r00,ghz_star,4,3,44,4,3,1.3333333333333333
line_27,r00,ghz_star,4,3,55,5,3,1.6666666666666667
